Internal Class ID,Course,COURSE: Subject,Description,Teacher ID,School Year,Class ID
41825,Civics,MS: History and Social Science MS,Civics - 5,24943,20-21,405000-5
41826,World Geography,MS: History and Social Science MS,Geography - 1,25139,20-21,406000-1
41827,World Geography,MS: History and Social Science MS,Geography - 2,25139,20-21,406000-2
41828,World Geography,MS: History and Social Science MS,Geography - 3,15986,20-21,406000-3
41829,World Geography,MS: History and Social Science MS,Geography - 4,15986,20-21,406000-4
41830,Spanish B,MS: Modern Language MS,Spanish B - 1,24230,20-21,505000-1
41831,Science VI,MS: Science MS,Science VI - 3,24252,20-21,306000-3
41832,Science VI,MS: Science MS,Science VI - 4,15496,20-21,306000-4
41833,Civics,MS: History and Social Science MS,Civics - 1,15986,20-21,405000-1
41834,Civics,MS: History and Social Science MS,Civics - 2,25139,20-21,405000-2
41835,Civics,MS: History and Social Science MS,Civics - 3,15986,20-21,405000-3
41836,Civics,MS: History and Social Science MS,Civics - 4,25139,20-21,405000-4
41837,Science V,MS: Science MS,Science V - 1,15496,20-21,305000-1
41838,Science V,MS: Science MS,Science V - 2,24252,20-21,305000-2
41839,Science V,MS: Science MS,Science V - 3,15496,20-21,305000-3
41840,Science V,MS: Science MS,Science V - 4,24252,20-21,305000-4
41841,Science VI,MS: Science MS,Science VI - 1,15496,20-21,306000-1
41842,Science VI,MS: Science MS,Science VI - 2,24252,20-21,306000-2
41843,Algebra I - H,MS: Mathematics MS,Algebra I-H - 2,22916,20-21,205001-2
41844,Algebra I - H,MS: Mathematics MS,Algebra I-H - 3,240049,20-21,205001-3
41845,Pre-Algebra,MS: Mathematics MS,Prealgebra - 1,23369,20-21,206000-1
41846,Pre-Algebra,MS: Mathematics MS,Prealgebra - 2,240049,20-21,206000-2
41847,Pre-Algebra,MS: Mathematics MS,Prealgebra - 3,240049,20-21,206000-3
41848,Pre-Algebra,MS: Mathematics MS,Prealgebra - 4,23369,20-21,206000-4
41849,English via Latin,MS: English MS,English via Latin - 3,26538,20-21,106000-3
41850,English via Latin,MS: English MS,English via Latin - 4,20155,20-21,106000-4
41851,Algebra I,MS: Mathematics MS,Algebra I - 1,24063,20-21,205000-1
41852,Algebra I,MS: Mathematics MS,Algebra I - 2,17163,20-21,205000-2
41853,Algebra I,MS: Mathematics MS,Algebra I - 3,17163,20-21,205000-3
41854,Algebra I - H,MS: Mathematics MS,Algebra I-H - 1,240049,20-21,205001-1
41855,Assembly,Assembly,Assembly Class I,21887,20-21,Assembly.ClassI
41856,Assembly,Assembly,Assembly Class II,13108,20-21,Assembly.ClassII
41857,Assembly,Assembly,Assembly Class III,19131,20-21,Assembly.ClassIII
41858,Assembly,Assembly,Assembly Class IV,25120,20-21,Assembly.ClassIV
41859,Assembly,Assembly,Assembly Class V,18274,20-21,Assembly.ClassV
41860,Assembly,Assembly,Assembly Class VI,"",20-21,Assembly.ClassVI
41861,Assembly MS,Assembly,Homeroom - Monday,"",20-21,105000-1-HR
41862,Assembly MS,Assembly,Homeroom - Tuesday,"",20-21,105000-2-HR
41864,Assembly MS,Assembly,Homeroom EV-4,"",20-21,105000-4-HR
41865,Assembly MS,Assembly,Homeroom EVI-1,"",20-21,106000-1-HR
